id,business_system,menu_key,name,parent_id,order_num,path,api_url,url,type,level,visible,status,created_time,updated_time,remark,super_admin_only_visible,business_id,creator,updater
99114,SITE,common/Member/MemberManagement/MemberDetails/queryBasicUser,会员基本信息,99112,1,"10000000835,10000000873,10000000874,100000000003",/site/user-info/api/queryBasicUser,common/Member/MemberManagement/MemberDetails/queryBasicUser,9,5,0,0,1684479818582,1714805567409,,0,,,
99115,SITE,common/Member/MemberManagement/MemberDetails/queryUserRemark,会员备注信息,99112,2,"10000000835,10000000873,10000000874,100000000003",/site/user-info/api/queryUserRemark,common/Member/MemberManagement/MemberDetails/queryUserRemark,9,5,0,0,1684479856501,1714806001464,,0,,,
99116,SITE,common/Member/MemberManagement/MemberDetails/getInformationDowns,会员信息编辑-下拉框,99112,3,"10000000835,10000000873,10000000874,100000000003",/site/user-details/api/getInformationDowns,common/Member/MemberManagement/MemberDetails/getInformationDowns,9,5,0,0,1684479892645,1684479892645,,0,,,
99117,SITE,common/Member/MemberManagement/MemberDetails/informationEditings,会员信息编辑,99112,4,"10000000835,10000000873,10000000874,100000000003",/site/user-details/api/informationEditings,common/Member/MemberManagement/MemberDetails/informationEditings,9,5,0,0,1684479938331,1684479938331,,0,,,
99118,SITE,common/Member/MemberManagement/MemberDetails/queryUserLoginInfo,登录信息分页接口,99112,6,"10000000835,10000000873,10000000874,100000000003",/site/user-info/api/queryUserLoginInfo,common/Member/MemberManagement/MemberDetails/queryUserLoginInfo,9,5,0,0,1684479988472,1714806723189,,0,,,
99119,SITE,common/Member/MemberManagement/MemberDetails/queryBankCardInfo,会员银行卡基本信息,99112,7,"10000000835,10000000873,10000000874,100000000003",/site/user-details/api/queryBankCardInfo,common/Member/MemberManagement/MemberDetails/queryBankCardInfo,9,5,0,0,1684480027867,1714807030262,,0,,,
99120,SITE,common/Member/MemberManagement/MemberDetails/queryVirtualInfo,会员虚拟币账户基本信息,99112,8,"10000000835,10000000873,10000000874,100000000003",/site/user-details/api/queryVirtualInfo,common/Member/MemberManagement/MemberDetails/queryVirtualInfo,9,5,0,0,1684480064459,1714807042978,,0,,,
99121,SITE,common/Member/MemberManagement/AddNewMember,新增会员配置,9983,3,"10000000835,10000000873,10000000874",,common/Member/MemberManagement/AddNewMember,2,4,0,0,1684480271063,1723705682978,,0,,,
99122,SITE,/Member/MemberManagement/AddNewMember,新增会员配置,9979,3,"10000000862,10000000870",,/Member/MemberManagement/AddNewMember,2,3,0,0,1684480294363,1723705673707,,0,,,
99123,SITE,common/Member/MemberManagement/AddNewMember/getDownBox,下拉框,99121,1,"10000000835,10000000873,10000000874,100000000012",/site/user-add/api/getDownBox,common/Member/MemberManagement/AddNewMember/getDownBox,9,5,0,0,1684480335513,1684480335513,,0,,,
99124,SITE,/Member/MemberManagement/AddNewMember/addUser,新增会员,99122,1,"10000000862,10000000870,100000000013",/site/user-add/api/addUser,/Member/MemberManagement/AddNewMember/addUser,9,4,0,0,1684480373446,1684742031290,,0,,,
99125,SITE,common/Member/MemberManagement/MedalList,勋章列表,9983,4,"10000000835,10000000873,10000000874",,common/Member/MemberManagement/MedalList,2,4,0,0,1684481083731,1723099528482,,0,,,
99127,SITE,common/Member/MemberManagement/SignUpInfo/getRegistrationInfo,会员注册信息,99125,1,"10000000835,10000000873,10000000874,100000000016",/site/user-registration-info/api/getRegistrationInfo,common/Member/MemberManagement/SignUpInfo/getRegistrationInfo,9,5,0,0,1684481446416,1684481446416,,0,,,
99128,SITE,common/Member/MemberManagement/SignUpInfo/getRegisterTerminal,注册终端下拉框,99125,2,"10000000835,10000000873,10000000874,100000000016",/site/user-registration-info/api/getRegisterTerminal,common/Member/MemberManagement/SignUpInfo/getRegisterTerminal,9,5,0,0,1684481479860,1684481479860,,0,,,
99130,SITE,common/Member/MemberManagement/TagConfig,标签管理,9983,5,"10000000835,10000000873,10000000874",,common/Member/MemberManagement/TagConfig,2,4,0,0,1684481596008,1723099639364,,0,,,
99131,SITE,/Member/MemberManagement/TagConfig,标签管理,9979,4,"10000000862,10000000870",,/Member/MemberManagement/TagConfig,2,3,0,0,1684481623922,1723705756019,,0,,,
99132,SITE,common/Member/MemberManagement/TagConfig/getLabelConfigPage,会员标签配置分页查询,99130,1,"10000000835,10000000873,10000000874,100000000021",/site/user-label-config/api/getLabelConfigPage,common/Member/MemberManagement/TagConfig/getLabelConfigPage,9,5,0,0,1684481731644,1712893339960,,0,,,
99133,SITE,/Member/MemberManagement/TagConfig/addLabel,新增,99131,1,"10000000862,10000000870,100000000022",/site/user-label-config/api/addLabel,/Member/MemberManagement/TagConfig/addLabel,9,4,0,0,1684481790332,1684481790332,,0,,,
99134,SITE,/Member/MemberManagement/TagConfig/editLabel,编辑,99131,2,"10000000862,10000000870,100000000022",/site/user-label-config/api/editLabel,/Member/MemberManagement/TagConfig/editLabel,9,4,0,0,1684481825437,1684481825437,,0,,,
99135,SITE,/Member/MemberManagement/TagConfig/delLabel,删除,99131,3,"10000000862,10000000870,100000000022",/site/user-label-config/api/delLabel,/Member/MemberManagement/TagConfig/delLabel,9,4,0,0,1684481857717,1684481857717,,0,,,
99136,SITE,/Member/MemberManagement/TagRecords,标签配置变更记录,9979,6,"10000000862,10000000870",,/Member/MemberManagement/TagRecords,2,3,0,0,1684482151736,1726314204002,,0,,,superAdmin01
99137,SITE,common/Member/MemberManagement/TagRecords,标签配置变更记录,9983,6,"10000000835,10000000873,10000000874",,common/Member/MemberManagement/TagRecords,2,4,0,0,1684482183820,1723099760808,,0,,,
99138,SITE,common/Member/MemberManagement/TagRecords/selectLabelRecord,会员标签配置分页查询,99137,1,"10000000835,10000000873,10000000874,100000000028",/site/user-label-record/api/selectLabelRecord,common/Member/MemberManagement/TagRecords/selectLabelRecord,9,5,0,0,1684482326435,1684482326435,,0,,,
99140,SITE,common/Member/MemberManagement/AwardRecord,获勋记录,9983,5,"10000000835,10000000873,10000000874",,common/Member/MemberManagement/AwardRecord,2,4,0,0,1684483344171,1723099605753,,0,,,
99141,SITE,common/Member/MemberManagement/LoginRecords/queryUserLogin,会员登录日志,99140,1,"10000000835,10000000873,10000000874,100000000031",/site/user-login-log/api/queryUserLogin,common/Member/MemberManagement/LoginRecords/queryUserLogin,9,5,0,0,1684483426127,1684483426127,,0,,,
99142,SITE,common/Member/MemberManagement/LoginRecords/queryUserLoginSelect,会员登录日志公共下拉框,99140,2,"10000000835,10000000873,10000000874,100000000031",/site/user-login-log/api/queryUserLoginSelect,common/Member/MemberManagement/LoginRecords/queryUserLoginSelect,9,5,0,0,1684483461649,1684483461649,,0,,,
99143,SITE,common/Member/MemberManagement/InfoChangeRecords,会员信息变更记录,9983,8,"10000000835,10000000873,10000000874",,common/Member/MemberManagement/InfoChangeRecords,2,4,0,0,1684483575785,1684483575785,,0,,,
99144,SITE,/Member/MemberManagement/InfoChangeRecords,会员信息变更记录,9979,9,"10000000862,10000000870",,/Member/MemberManagement/InfoChangeRecords,2,3,0,0,1684483596911,1726208844135,,0,,,
99145,SITE,common/Member/MemberManagement/InfoChangeRecords/getUserInformationChange,会员注册信息,99143,1,"10000000835,10000000873,10000000874,100000000034",/site/user-info-change/api/getUserInformationChange,common/Member/MemberManagement/InfoChangeRecords/getUserInformationChange,9,5,0,0,1684483860413,1684483860413,,0,,,
99146,SITE,common/Member/MemberManagement/InfoChangeRecords/getChangeType,下拉框,99143,2,"10000000835,10000000873,10000000874,100000000034",/site/user-info-change/api/getChangeType,common/Member/MemberManagement/InfoChangeRecords/getChangeType,9,5,0,0,1684483896901,1684483896901,,0,,,
99147,SITE,common/Member/MemberManagement/TagConfigRecords,会员标签变更记录,9983,5,"10000000835,10000000873,10000000874",,common/Member/MemberManagement/TagConfigRecords,2,4,0,0,1684483932780,1723705845962,,0,,,
99148,SITE,/Member/MemberManagement/TagConfigRecords,会员标签变更记录,9979,5,"10000000862,10000000870",,/Member/MemberManagement/TagConfigRecords,2,3,0,0,1684483980078,1723705810930,,0,,,
99149,SITE,common/Member/MemberManagement/TagConfigRecords/getDownBox,变更类型下拉选,99147,1,"10000000835,10000000873,10000000874,100000000038",/site/user-label-config-record/api/getDownBox,common/Member/MemberManagement/TagConfigRecords/getDownBox,9,5,0,0,1684484054358,1684484054358,,0,,,
99150,SITE,common/Member/MemberManagement/TagConfigRecords/getLabelConfigRecordPage,会员标签配置分页查询,99147,2,"10000000835,10000000873,10000000874,100000000038",/site/user-label-config-record/api/getLabelConfigRecordPage,common/Member/MemberManagement/TagConfigRecords/getLabelConfigRecordPage,9,5,0,0,1684484091350,1684484091350,,0,,,
99151,SITE,common/Member/BankCardVirtualCardManagement,银行卡/虚拟币管理,9982,9,"10000000835,10000000873",,common/Member/BankCardVirtualCardManagement,2,3,0,0,1684484428950,1726547717755,,0,,,superAdmin01
99152,SITE,/Member/BankCardVirtualCardManagement,银行卡/虚拟币管理,9971,9,10000000862,,/Member/BankCardVirtualCardManagement,2,2,0,0,1684484463147,1723705982220,,0,,,
99153,SITE,common/Member/BankCardVirtualCardManagement/MemberBankCardManagement,会员银行卡管理,99151,1,"10000000835,10000000873,100000000042",,common/Member/BankCardVirtualCardManagement/MemberBankCardManagement,2,4,0,0,1684484518102,1684484518102,,0,,,
99154,SITE,/Member/BankCardVirtualCardManagement/MemberBankCardManagement,会员银行卡管理,99152,1,"10000000862,100000000043",,/Member/BankCardVirtualCardManagement/MemberBankCardManagement,2,3,0,0,1684484545682,1684484545682,,0,,,
99155,SITE,common/Member/BankCardVirtualCardManagement/VirtualCurrencyManage,会员虚拟币账号管理,99151,2,"10000000835,10000000873,100000000042",,common/Member/BankCardVirtualCardManagement/VirtualCurrencyManage,2,4,0,0,1684484705387,1684484705387,,0,,,
99156,SITE,/Member/BankCardVirtualCardManagement/VirtualCurrencyManage,会员虚拟币账号管理,99152,2,"10000000862,100000000043",,/Member/BankCardVirtualCardManagement/VirtualCurrencyManage,2,3,0,0,1684484725347,1684484725347,,0,,,
99157,SITE,common/Member/BankCardVirtualCardManagement/CardRecords,会员银行卡记录,99151,3,"10000000835,10000000873,100000000042",,common/Member/BankCardVirtualCardManagement/CardRecords,2,4,0,0,1684485151219,1684485151219,,0,,,
99158,SITE,/Member/BankCardVirtualCardManagement/CardRecords,会员银行卡记录,99152,11,"10000000862,100000000043",,/Member/BankCardVirtualCardManagement/CardRecords,2,3,0,0,1684485188982,1706781652680,,0,,,
99159,SITE,common/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords,会员虚拟币账号记录,99151,4,"10000000835,10000000873,100000000042",,common/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords,2,4,0,0,1684485241124,1684485241124,,0,,,
99160,SITE,/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords,会员虚拟币账号记录,99152,12,"10000000862,100000000043",,/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords,2,3,0,0,1684485260515,1706781662536,,0,,,
99161,SITE,common/Member/BankCardVirtualCardManagement/MemberBankCardManagement/getPage,分页列表,99153,1,"10000000835,10000000873,100000000042,100000000044",/site/user-bank-card-manage/api/getPage,common/Member/BankCardVirtualCardManagement/MemberBankCardManagement/getPage,9,5,0,0,1684486695756,1684486695756,,0,,,
99162,SITE,common/Member/BankCardVirtualCardManagement/MemberBankCardManagement/getDownBox,下拉框,99153,2,"10000000835,10000000873,100000000042,100000000044",/site/user-bank-card-manage/api/getDownBox,common/Member/BankCardVirtualCardManagement/MemberBankCardManagement/getDownBox,9,5,0,0,1684486732144,1684486732144,,0,,,
99163,SITE,/Member/BankCardVirtualCardManagement/MemberBankCardManagement/enableOrDisable,开启/禁用,99154,1,"10000000862,100000000043,100000000045",/site/user-bank-card-manage/api/enableOrDisable,/Member/BankCardVirtualCardManagement/MemberBankCardManagement/enableOrDisable,9,4,0,0,1684486795692,1684486835362,,0,,,
99164,SITE,/Member/BankCardVirtualCardManagement/MemberBankCardManagement/unbind,解绑,99154,2,"10000000862,100000000043,100000000045",/site/user-bank-card-manage/api/unbind,/Member/BankCardVirtualCardManagement/MemberBankCardManagement/unbind,9,4,0,0,1684486824935,1684486824935,,0,,,
99165,SITE,common/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/getPage,分页列表,99155,1,"10000000835,10000000873,100000000042,100000000046",/site/virtual-currency-manage/api/getPage,common/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/getPage,9,5,0,0,1684488484519,1684488484519,,0,,,
99166,SITE,common/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/getDownBox,下拉框,99155,2,"10000000835,10000000873,100000000042,100000000046",/site/virtual-currency-manage/api/getDownBox,common/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/getDownBox,9,5,0,0,1684488543721,1684488543721,,0,,,
99167,SITE,/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/enableOrDisable,开启/禁用,99156,1,"10000000862,100000000043,100000000047",/site/virtual-currency-manage/api/enableOrDisable,/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/enableOrDisable,9,4,0,0,1684488576243,1684488576243,,0,,,
99168,SITE,/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/unbind,解绑,99156,2,"10000000862,100000000043,100000000047",/site/virtual-currency-manage/api/unbind,/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/unbind,9,4,0,0,1684488609599,1684488609599,,0,,,
99169,SITE,common/Member/BankCardVirtualCardManagement/CardRecords/getPage,分页列表,99157,1,"10000000835,10000000873,100000000042,100000000048",/site/user-bank-card-record/api/getPage,common/Member/BankCardVirtualCardManagement/CardRecords/getPage,9,5,0,0,1684489824076,1684489824076,,0,,,
99170,SITE,common/Member/BankCardVirtualCardManagement/CardRecords/getDownBox,下拉框,99157,2,"10000000835,10000000873,100000000042,100000000048",/site/user-bank-card-record/api/getDownBox,common/Member/BankCardVirtualCardManagement/CardRecords/getDownBox,9,5,0,0,1684489863378,1684489863378,,0,,,
99171,SITE,common/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords/getPage,分页列表,99159,1,"10000000835,10000000873,100000000042,100000000050",/site/virtual-currency-record/api/getPage,common/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords/getPage,9,5,0,0,1684489921159,1684489921159,,0,,,
99172,SITE,common/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords/getDownBox,下拉框,99159,2,"10000000835,10000000873,100000000042,100000000050",/site/virtual-currency-record/api/getDownBox,common/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords/getDownBox,9,5,0,0,1684489963991,1684489963991,,0,,,
99173,SITE,common/Member/MemberAudit,会员审核,9982,4,"10000000835,10000000873",,common/Member/MemberAudit,2,3,0,0,1684490097170,1726547707387,,0,,,superAdmin01
99174,SITE,/Member/MemberAudit,会员信息审核,9971,4,10000000862,,/Member/MemberAudit,2,2,0,0,1684490115082,1731669508461,,0,,,superAdmin01
99175,SITE,common/Member/MemberAudit/MemberAccountEdit,会员账户修改审核,99173,1,"10000000835,10000000873,100000000064",,common/Member/MemberAudit/MemberAccountEdit,2,4,0,0,1684490531037,1684490531037,,0,,,
99176,SITE,common/Member/MemberAudit/AddMember,新增会员审核,99173,3,"10000000835,10000000873,100000000064",,common/Member/MemberAudit/AddMember,2,4,0,0,1684490576436,1684729334400,,0,,,
99177,SITE,/Member/MemberAudit/MemberAccountEdit,会员账号修改审核,99174,1,"10000000862,100000000065",,/Member/MemberAudit/MemberAccountEdit,2,3,0,0,1684490598242,1731669485416,,0,,,superAdmin01
99178,SITE,/Member/MemberAudit/AddMember,新增会员审核,99174,0,"10000000862,100000000065",,/Member/MemberAudit/AddMember,2,3,0,0,1684490617770,1731669420547,,0,,,superAdmin01
99179,SITE,common/Member/MemberAudit/MemberAccountEdit/getUserAccountUpdateReview,审核列表,99175,1,"10000000835,10000000873,100000000064,100000000066",/site/user_account_update_review/api/getUserAccountUpdateReview,common/Member/MemberAudit/MemberAccountEdit/getUserAccountUpdateReview,9,5,0,0,1684491039354,1684491039354,,0,,,
99180,SITE,common/Member/MemberAudit/MemberAccountEdit/UpdateReviewDetails,获取审核详情,99175,2,"10000000835,10000000873,100000000064,100000000066",/site/user_account_update_review/api/UpdateReviewDetails,common/Member/MemberAudit/MemberAccountEdit/UpdateReviewDetails,9,5,0,0,1684491129417,1684491129417,,0,,,
99181,SITE,common/Member/MemberAudit/MemberAccountEdit/getReviewType,下拉框,99175,3,"10000000835,10000000873,100000000064,100000000066",/site/user_account_update_review/api/getReviewType,common/Member/MemberAudit/MemberAccountEdit/getReviewType,9,5,0,0,1684491182819,1684491182819,,0,,,
99182,SITE,/Member/MemberAudit/MemberAccountEdit/userLocks,锁单或解锁,99177,1,"10000000862,100000000065,100000000068",/site/user_account_update_review/api/userLocks,/Member/MemberAudit/MemberAccountEdit/userLocks,9,4,0,0,1684491302754,1684491710001,,0,,,
99185,SITE,common/Member/MemberAudit/AddMember/getReviewPage,审核列表,99176,1,"10000000835,10000000873,100000000064,100000000067",/site/user-review/api/getReviewPage,common/Member/MemberAudit/AddMember/getReviewPage,9,5,0,0,1684491457795,1684491457795,,0,,,
99186,SITE,common/Member/MemberAudit/AddMember/getReviewDetails,获取审核详情,99176,2,"10000000835,10000000873,100000000064,100000000067",/site/user-review/api/getReviewDetails,common/Member/MemberAudit/AddMember/getReviewDetails,9,5,0,0,1684491516937,1684491516937,,0,,,
99187,SITE,common/Member/MemberAudit/AddMember/getDownBox,下拉框,99176,3,"10000000835,10000000873,100000000064,100000000067",/site/user-review/api/getDownBox,common/Member/MemberAudit/AddMember/getDownBox,9,5,0,0,1684491568188,1684491568188,,0,,,
99188,SITE,/Member/MemberAudit/AddMember/lock,锁单或解锁,99178,1,"10000000862,100000000065,100000000069",/site/user-review/api/lock,/Member/MemberAudit/AddMember/lock,9,4,0,0,1684491629429,1684491629429,,0,,,
99191,SITE,common/Member/MemberVIPManagement,会员VIP管理,9982,2,"10000000835,10000000873",,common/Member/MemberVIPManagement,2,3,0,0,1684492123506,1726547686605,,0,,,superAdmin01
99192,SITE,/Member/MemberVIPManagement,会员VIP管理,9971,2,10000000862,,/Member/MemberVIPManagement,2,2,0,0,1684492146415,1723706025000,,0,,,
99193,SITE,common/Member/MemberVIPManagement/MemberVIPLevelConfig,VIP等级配置,99191,1,"10000000835,10000000873,100000000082",,common/Member/MemberVIPManagement/MemberVIPLevelConfig,2,4,0,0,1684549831041,1684549831041,,0,,,
99194,SITE,/Member/MemberVIPManagement/MemberVIPLevelConfig,VIP等级配置,99192,2,"10000000862,100000000083",,/Member/MemberVIPManagement/MemberVIPLevelConfig,0,3,0,0,1684549890759,1731669587931,,0,,,superAdmin01
99196,SITE,/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig,VIP晋级优惠配置 -- 未用到,99192,88,"10000000862,100000000083",,/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig,2,3,0,0,1684550333838,1723706055015,,0,,,
99197,SITE,/Member/MemberVIPManagement/MemberVIPRebate,VIP返水配置  -- 未用到,99192,88,"10000000862,100000000083",,/Member/MemberVIPManagement/MemberVIPRebate,2,3,0,0,1684550352405,1723706071907,,0,,,
99199,SITE,/Member/MemberVIPManagement/MemberVIPRebateRecords,VIP返水配置记录 -- 未用到,99192,88,"10000000862,100000000083",,/Member/MemberVIPManagement/MemberVIPRebateRecords,2,3,0,0,1684550403997,1723706172226,,0,,,
99200,SITE,/Member/MemberVIPManagement/VIPRankChangeRecord,会员VIP段位变更记录 ,99192,4,"10000000862,100000000083",,/Member/MemberVIPManagement/VIPRankChangeRecord,2,3,0,0,1684550427354,1726542974407,,0,,,superAdmin01
99201,SITE,common/Member/MemberVIPManagement/MembershipVIPBenefitsConfig,VIP权益配置,99191,2,"10000000835,10000000873,100000000082",,common/Member/MemberVIPManagement/MembershipVIPBenefitsConfig,2,4,0,0,1684550564653,1684550564653,,0,,,
99202,SITE,common/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig,VIP晋级优惠配置,99191,3,"10000000835,10000000873,100000000082",,common/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig,2,4,0,0,1684550586840,1684550586840,,0,,,
99203,SITE,common/Member/MemberVIPManagement/MemberVIPRebate,VIP返水配置,99191,4,"10000000835,10000000873,100000000082",,common/Member/MemberVIPManagement/MemberVIPRebate,2,4,0,0,1684550609928,1684550609928,,0,,,
99204,SITE,common/Member/MemberVIPManagement/MemberVIPConfigRecords,vip权益配置作记录,99191,5,"10000000835,10000000873,100000000082",,common/Member/MemberVIPManagement/MemberVIPConfigRecords,2,4,0,0,1684550630585,1723100548693,,0,,,
99205,SITE,common/Member/MemberVIPManagement/MemberVIPRebateRecords,VIP返水配置记录,99191,6,"10000000835,10000000873,100000000082",,common/Member/MemberVIPManagement/MemberVIPRebateRecords,2,4,0,0,1684550659419,1684550659419,,0,,,
99206,SITE,common/Member/MemberVIPManagement/MemberVIPChangeRecords,会员VIP变更记录,99191,7,"10000000835,10000000873,100000000082",,common/Member/MemberVIPManagement/MemberVIPChangeRecords,2,4,0,0,1684550678046,1684550678046,,0,,,
99207,SITE,common/Member/MemberVIPManagement/MemberVIPLevelConfig/queryVIPGrade,会员VIP等级配置查询,99193,1,"10000000835,10000000873,100000000082,100000000084",/site/vip/api/queryVIPGrade,common/Member/MemberVIPManagement/MemberVIPLevelConfig/queryVIPGrade,9,5,0,0,1684550799089,1727672078038,,0,,,superAdmin02
99208,SITE,/Member/MemberVIPManagement/MemberVIPLevelConfig/getVenueExperience,场馆经验值比例,99194,1,"10000000862,100000000083,100000000085",/site/vip/api/getVenueExperience,/Member/MemberVIPManagement/MemberVIPLevelConfig/getVenueExperience,9,4,0,0,1684550829896,1727672433841,,0,,,superAdmin02
99209,SITE,/Member/MemberVIPManagement/MemberVIPLevelConfig/addVenueExperience,场馆经验值比例-保存,99194,2,"10000000862,100000000083,100000000085",/site/vip/api/addVenueExperience,/Member/MemberVIPManagement/MemberVIPLevelConfig/addVenueExperience,9,4,0,0,1684550859389,1727672454226,,0,,,superAdmin02
99210,SITE,common/Member/MemberVIPManagement/MembershipVIPBenefitsConfig/query,VIP权益配置查询,99201,1,"10000000835,10000000873,100000000082,100000000092",/site/vipBenefit/query,common/Member/MemberVIPManagement/MembershipVIPBenefitsConfig/query,9,5,0,0,1684551071480,1684551071480,,0,,,
99213,SITE,common/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig/query,VIP晋级优惠配置查询,99202,1,"10000000835,10000000873,100000000082,100000000093",/site/vipPromotion/query,common/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig/query,9,5,0,0,1684551613555,1684551613555,,0,,,
99214,SITE,common/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig/querySelectCommon,VIP晋级优惠配置下拉框查询,99202,2,"10000000835,10000000873,100000000082,100000000093",/site/vipPromotion/querySelectCommon,common/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig/querySelectCommon,9,5,0,0,1684551652474,1684551652474,,0,,,
99215,SITE,/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig/lastQuery,VIP权益配置恢复上次设置,99196,1,"10000000862,100000000083,100000000087",/site/vipPromotion/lastQuery,/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig/lastQuery,9,4,0,0,1684551679017,1684551679017,,0,,,
99216,SITE,/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig/save,VIP权益配置保存,99196,2,"10000000862,100000000083,100000000087",/site/vipPromotion/save,/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig/save,9,4,0,0,1684551704764,1684551704764,,0,,,
99217,SITE,common/Member/MemberVIPManagement/MemberVIPRebate/queryAllRebateVenue,会员VIP场馆查询,99203,1,"10000000835,10000000873,100000000082,100000000094",/site/vipRebate/queryAllRebateVenue,common/Member/MemberVIPManagement/MemberVIPRebate/queryAllRebateVenue,9,5,0,0,1684551837956,1684551837956,,0,,,
99218,SITE,common/Member/MemberVIPManagement/MemberVIPRebate/queryRebate,场馆下拉选,99203,2,"10000000835,10000000873,100000000082,100000000094",/site/vipRebate/queryRebate,common/Member/MemberVIPManagement/MemberVIPRebate/queryRebate,9,5,0,0,1684551874891,1684551874891,,0,,,
99219,SITE,/Member/MemberVIPManagement/MemberVIPRebate/lastQuery,会员VIP场馆返水比例返水上次配置,99197,1,"10000000862,100000000083,100000000088",/site/vipRebate/lastQuery,/Member/MemberVIPManagement/MemberVIPRebate/lastQuery,9,4,0,0,1684551950343,1684551950343,,0,,,
99220,SITE,/Member/MemberVIPManagement/MemberVIPRebate/saveRebate,会员VIP场馆返水比例保存,99197,2,"10000000862,100000000083,100000000088",/site/vipRebate/saveRebate,/Member/MemberVIPManagement/MemberVIPRebate/saveRebate,9,4,0,0,1684551980208,1684551980208,,0,,,
99223,SITE,common/Member/MemberVIPManagement/MemberVIPConfigRecords/query,会员VIP操作记录查询,99204,1,"10000000835,10000000873,100000000082,100000000095",/site/vipOperation/query,common/Member/MemberVIPManagement/MemberVIPConfigRecords/query,9,5,0,0,1684553812234,1684553812234,,0,,,
99224,SITE,common/Member/MemberVIPManagement/MemberVIPConfigRecords/querySelectCommon,会员操作记录公共下拉框接口,99204,2,"10000000835,10000000873,100000000082,100000000095",/site/vipOperation/querySelectCommon,common/Member/MemberVIPManagement/MemberVIPConfigRecords/querySelectCommon,9,5,0,0,1684553849749,1684553849749,,0,,,
99225,SITE,common/Member/MemberVIPManagement/MemberVIPRebateRecords/queryRebateRecord,会员返水记录操作查询,99205,1,"10000000835,10000000873,100000000082,100000000096",/site/vipRebateRecord/queryRebateRecord,common/Member/MemberVIPManagement/MemberVIPRebateRecords/queryRebateRecord,9,5,0,0,1684554071099,1684554071099,,0,,,
99226,SITE,common/Member/MemberVIPManagement/MemberVIPRebateRecords/querySelectCommon,会员返水比例操作记录公共下拉框接口,99205,2,"10000000835,10000000873,100000000082,100000000096",/site/vipRebateRecord/querySelectCommon,common/Member/MemberVIPManagement/MemberVIPRebateRecords/querySelectCommon,9,5,0,0,1684554106272,1684554106272,,0,,,
99227,SITE,common/Member/MemberVIPManagement/MemberVIPChangeRecords/queryChangeInfo,会员VIP变更查询,99206,2,"10000000835,10000000873,100000000082,100000000097",/site/vipChange/queryChangeInfo,common/Member/MemberVIPManagement/MemberVIPChangeRecords/queryChangeInfo,9,5,0,0,1684554280718,1714360227005,,0,,,
99228,SITE,common/WindControl,风控,9944,6,10000000835,,common/WindControl,1,2,0,0,1684554418838,1684554532566,,0,,,
99229,SITE,/WindControl/RiskControlManage,风控管理,9976,2,10000000867,,/WindControl/RiskControlManage,2,2,0,0,1684554893145,1686714919657,,0,,,
99230,SITE,common/WindControl/RiskControlManage,风控管理,99228,2,"10000000835,100000000119",,common/WindControl/RiskControlManage,2,3,0,0,1684554917193,1686715025132,,0,,,
99231,SITE,common/WindControl/RiskControlManage/CreateRiskControlHierarchy,创建风控层级,99230,1,"10000000835,100000000119,100000000121",,common/WindControl/RiskControlManage/CreateRiskControlHierarchy,2,4,0,0,1684554943868,1684554943868,,0,,,
99232,SITE,common/WindControl/RiskControlManage/EditRiskControlHierarchy,编辑风控层级,99230,2,"10000000835,100000000119,100000000121",,common/WindControl/RiskControlManage/EditRiskControlHierarchy,2,4,0,0,1684554970772,1684554970772,,0,,,
99233,SITE,/WindControl/RiskControlManage/CreateRiskControlHierarchy,创建风控层级,99229,1,"10000000867,100000000120",,/WindControl/RiskControlManage/CreateRiskControlHierarchy,2,3,0,0,1684554991749,1684554991749,,0,,,
99234,SITE,/WindControl/RiskControlManage/EditRiskControlHierarchy,风控编辑,99229,2,"10000000867,100000000120",,/WindControl/RiskControlManage/EditRiskControlHierarchy,2,3,0,0,1684555013411,1728012373459,,0,,,superAdmin02
